MapName,MonsterId,X,Y,SpawnerId,SpawnId,SpawnCount,RespawnSeconds,Enabled,#Note
Perion_Hunt_NorthernRidge,130100,6.87,-17.41,PerionNorthernRidge_SP018,PerionNorthernRidge_SP018_M130100,1,10,true,원본 monster-621_24
Perion_Hunt_NorthernRidge,130100,3.46,-17.64,PerionNorthernRidge_SP019,PerionNorthernRidge_SP019_M130100,1,10,true,원본 monster-621_25
Perion_Hunt_NorthernRidge,130100,4.46,-17.72,PerionNorthernRidge_SP020,PerionNorthernRidge_SP020_M130100,1,10,true,원본 monster-621_26
Perion_Hunt_NorthernRidge,130100,5.87,-17.66,PerionNorthernRidge_SP021,PerionNorthernRidge_SP021_M130100,1,10,true,원본 monster-621_27
Perion_Hunt_NorthernRidge,130100,5.25,-20.42,PerionNorthernRidge_SP022,PerionNorthernRidge_SP022_M130100,1,10,true,원본 monster-621_28
Perion_Hunt_NorthernRidge,130100,-8.11,-15.26,PerionNorthernRidge_SP023,PerionNorthernRidge_SP023_M130100,1,10,true,원본 monster-621_29
Perion_Hunt_NorthernRidge,130100,-6.66,-15.12,PerionNorthernRidge_SP024,PerionNorthernRidge_SP024_M130100,1,10,true,원본 monster-621_3
Perion_Hunt_NorthernRidge,130100,-2.8,-19.38,PerionNorthernRidge_SP025,PerionNorthernRidge_SP025_M130100,1,10,true,원본 monster-621_30
Perion_Hunt_NorthernRidge,130100,-5.46,-15.22,PerionNorthernRidge_SP026,PerionNorthernRidge_SP026_M130100,1,10,true,원본 monster-621_4
Perion_Hunt_NorthernRidge,130100,-3.93,-15.2,PerionNorthernRidge_SP027,PerionNorthernRidge_SP027_M130100,1,10,true,원본 monster-621_5
Perion_Hunt_NorthernRidge,130100,-2.29,-15.07,PerionNorthernRidge_SP028,PerionNorthernRidge_SP028_M130100,1,10,true,원본 monster-621_6
Perion_Hunt_NorthernRidge,130100,-0.46,-15.04,PerionNorthernRidge_SP029,PerionNorthernRidge_SP029_M130100,1,10,true,원본 monster-621_7
Perion_Hunt_NorthernRidge,130100,1.11,-15.08,PerionNorthernRidge_SP030,PerionNorthernRidge_SP030_M130100,1,10,true,원본 monster-621_8
Perion_Hunt_NorthernRidge,130100,3.19,-15.15,PerionNorthernRidge_SP031,PerionNorthernRidge_SP031_M130100,1,10,true,원본 monster-621_9
Nautilus_Hunt_RibbonPigBeach,1210101,3.9,-1.83,Nautilus_Hunt_RibbonPigBeach_SP001,Nautilus_Hunt_RibbonPigBeach_SP001_M1210101,1,10,true,원본 monster-3455
Nautilus_Hunt_RibbonPigBeach,1210101,5.85,0.09,Nautilus_Hunt_RibbonPigBeach_SP002,Nautilus_Hunt_RibbonPigBeach_SP002_M1210101,1,10,true,원본 monster-3455_1
Nautilus_Hunt_RibbonPigBeach,1210101,2.39,0.36,Nautilus_Hunt_RibbonPigBeach_SP003,Nautilus_Hunt_RibbonPigBeach_SP003_M1210101,1,10,true,원본 monster-3455_2
Nautilus_Hunt_RibbonPigBeach,1210101,-1.98,1.42,Nautilus_Hunt_RibbonPigBeach_SP004,Nautilus_Hunt_RibbonPigBeach_SP004_M1210101,1,10,true,원본 monster-3455_3
Nautilus_Hunt_RibbonPigBeach,1210101,-4.26,1.48,Nautilus_Hunt_RibbonPigBeach_SP005,Nautilus_Hunt_RibbonPigBeach_SP005_M1210101,1,10,true,원본 monster-3455_4
Nautilus_Hunt_RibbonPigBeach,1210101,-10.34,0.44,Nautilus_Hunt_RibbonPigBeach_SP006,Nautilus_Hunt_RibbonPigBeach_SP006_M1210101,1,10,true,원본 monster-3455_5
Nautilus_Hunt_RibbonPigBeach,1210101,-10.23,2.64,Nautilus_Hunt_RibbonPigBeach_SP007,Nautilus_Hunt_RibbonPigBeach_SP007_M1210101,1,10,true,원본 monster-3455_6
Nautilus_Hunt_RibbonPigBeach,1210101,-9.32,-1.77,Nautilus_Hunt_RibbonPigBeach_SP008,Nautilus_Hunt_RibbonPigBeach_SP008_M1210101,1,10,true,원본 monster-3455_7
Nautilus_Hunt_RibbonPigBeach,1210101,-3.3,-1.85,Nautilus_Hunt_RibbonPigBeach_SP009,Nautilus_Hunt_RibbonPigBeach_SP009_M1210101,1,10,true,원본 monster-3455_8
Nautilus_Hunt_RibbonPigBeach,1210101,3.63,2.66,Nautilus_Hunt_RibbonPigBeach_SP010,Nautilus_Hunt_RibbonPigBeach_SP010_M1210101,1,10,true,원본 monster-3455_9
Nautilus_Hunt_RibbonPigBeach,1210104,-7.22,-1.82,Nautilus_Hunt_RibbonPigBeach_SP011,Nautilus_Hunt_RibbonPigBeach_SP011_M1210104,1,10,true,원본 monster-3512
Nautilus_Hunt_RibbonPigBeach,1210104,5.14,2.62,Nautilus_Hunt_RibbonPigBeach_SP012,Nautilus_Hunt_RibbonPigBeach_SP012_M1210104,1,10,true,원본 monster-3512_1
Nautilus_Hunt_RibbonPigBeach,1210104,3.88,0.09,Nautilus_Hunt_RibbonPigBeach_SP013,Nautilus_Hunt_RibbonPigBeach_SP013_M1210104,1,10,true,원본 monster-3512_2
Nautilus_Hunt_RibbonPigBeach,1210104,1.49,-1.89,Nautilus_Hunt_RibbonPigBeach_SP014,Nautilus_Hunt_RibbonPigBeach_SP014_M1210104,1,10,true,원본 monster-3512_3
Nautilus_Hunt_RibbonPigBeach,1210104,-1.72,-1.81,Nautilus_Hunt_RibbonPigBeach_SP015,Nautilus_Hunt_RibbonPigBeach_SP015_M1210104,1,10,true,원본 monster-3512_4
Nautilus_Hunt_RibbonPigBeach,1210104,-8.4,2.54,Nautilus_Hunt_RibbonPigBeach_SP016,Nautilus_Hunt_RibbonPigBeach_SP016_M1210104,1,10,true,원본 monster-3512_5
Nautilus_Hunt_RibbonPigBeach,1210104,-3.04,1.55,Nautilus_Hunt_RibbonPigBeach_SP017,Nautilus_Hunt_RibbonPigBeach_SP017_M1210104,1,10,true,원본 monster-3512_6
Nautilus_Hunt_RibbonPigBeach,1210104,-8.38,0.32,Nautilus_Hunt_RibbonPigBeach_SP018,Nautilus_Hunt_RibbonPigBeach_SP018_M1210104,1,10,true,원본 monster-3512_7
Nautilus_Hunt_RibbonPigBeach,1210104,-5.3,-1.89,Nautilus_Hunt_RibbonPigBeach_SP019,Nautilus_Hunt_RibbonPigBeach_SP019_M1210104,1,10,true,원본 monster-3512_8
LithHarbor_Hunt_RightAroundLithHarbor,100000,-1.71,-2.72,LithHarbor_Hunt_RightAroundLithHarbor_SP001,LithHarbor_Hunt_RightAroundLithHarbor_SP001_M100000,1,10,true,원본 monster-1224
LithHarbor_Hunt_RightAroundLithHarbor,100000,1.17,-2.74,LithHarbor_Hunt_RightAroundLithHarbor_SP002,LithHarbor_Hunt_RightAroundLithHarbor_SP002_M100000,1,10,true,원본 monster-1224_1
LithHarbor_Hunt_RightAroundLithHarbor,100000,-6.48,-5.71,LithHarbor_Hunt_RightAroundLithHarbor_SP003,LithHarbor_Hunt_RightAroundLithHarbor_SP003_M100000,1,10,true,원본 monster-1224_2
LithHarbor_Hunt_RightAroundLithHarbor,100000,-5.32,-6.98,LithHarbor_Hunt_RightAroundLithHarbor_SP004,LithHarbor_Hunt_RightAroundLithHarbor_SP004_M100000,1,10,true,원본 monster-1224_3
LithHarbor_Hunt_RightAroundLithHarbor,100000,-1.71,-5.78,LithHarbor_Hunt_RightAroundLithHarbor_SP005,LithHarbor_Hunt_RightAroundLithHarbor_SP005_M100000,1,10,true,원본 monster-1224_4
LithHarbor_Hunt_RightAroundLithHarbor,100000,0.77,-5.78,LithHarbor_Hunt_RightAroundLithHarbor_SP006,LithHarbor_Hunt_RightAroundLithHarbor_SP006_M100000,1,10,true,원본 monster-1224_5
LithHarbor_Hunt_RightAroundLithHarbor,100000,3.31,-5.78,LithHarbor_Hunt_RightAroundLithHarbor_SP007,LithHarbor_Hunt_RightAroundLithHarbor_SP007_M100000,1,10,true,원본 monster-1224_6
LithHarbor_Hunt_RightAroundLithHarbor,100101,5.41,-5.77,LithHarbor_Hunt_RightAroundLithHarbor_SP008,LithHarbor_Hunt_RightAroundLithHarbor_SP008_M100101,1,10,true,원본 monster-2634
LithHarbor_Hunt_RightAroundLithHarbor,100101,7.78,-5.71,LithHarbor_Hunt_RightAroundLithHarbor_SP009,LithHarbor_Hunt_RightAroundLithHarbor_SP009_M100101,1,10,true,원본 monster-2634_1
LithHarbor_Hunt_RightAroundLithHarbor,100101,10.22,-5.7,LithHarbor_Hunt_RightAroundLithHarbor_SP010,LithHarbor_Hunt_RightAroundLithHarbor_SP010_M100101,1,10,true,원본 monster-2634_2
LithHarbor_Hunt_RightAroundLithHarbor,100101,13.09,-5.71,LithHarbor_Hunt_RightAroundLithHarbor_SP011,LithHarbor_Hunt_RightAroundLithHarbor_SP011_M100101,1,10,true,원본 monster-2634_3
LithHarbor_Hunt_RightAroundLithHarbor,100101,15.67,-5.72,LithHarbor_Hunt_RightAroundLithHarbor_SP012,LithHarbor_Hunt_RightAroundLithHarbor_SP012_M100101,1,10,true,원본 monster-2634_4
LithHarbor_Hunt_RightAroundLithHarbor,100101,18.01,-5.08,LithHarbor_Hunt_RightAroundLithHarbor_SP013,LithHarbor_Hunt_RightAroundLithHarbor_SP013_M100101,1,10,true,원본 monster-2634_5
LithHarbor_Hunt_RightAroundLithHarbor,100101,11.49,-5.76,LithHarbor_Hunt_RightAroundLithHarbor_SP014,LithHarbor_Hunt_RightAroundLithHarbor_SP014_M100101,1,10,true,원본 monster-2634_6
LithHarbor_Boss_Mano,130101,-10.22,-6.23,LithHarbor_Boss_Mano_SP001,LithHarbor_Boss_Mano_SP001_M130101,1,10,true,원본 monster-1143
LithHarbor_Boss_Mano,130101,-7.3,-6.15,LithHarbor_Boss_Mano_SP002,LithHarbor_Boss_Mano_SP002_M130101,1,10,true,원본 monster-1143_1
LithHarbor_Boss_Mano,130101,-5.7,-6.1,LithHarbor_Boss_Mano_SP003,LithHarbor_Boss_Mano_SP003_M130101,1,10,true,원본 monster-1143_2
LithHarbor_Boss_Mano,130101,-1.93,-4.91,LithHarbor_Boss_Mano_SP004,LithHarbor_Boss_Mano_SP004_M130101,1,10,true,원본 monster-1143_3
LithHarbor_Boss_Mano,130101,1.32,-5,LithHarbor_Boss_Mano_SP005,LithHarbor_Boss_Mano_SP005_M130101,1,10,true,원본 monster-1143_4
LithHarbor_Boss_Mano,130101,0.67,-2.4,LithHarbor_Boss_Mano_SP006,LithHarbor_Boss_Mano_SP006_M130101,1,10,true,원본 monster-1143_5
LithHarbor_Boss_Mano,130101,2.92,-2.58,LithHarbor_Boss_Mano_SP007,LithHarbor_Boss_Mano_SP007_M130101,1,10,true,원본 monster-1143_6
LithHarbor_Boss_Mano,130101,5.61,-2.5,LithHarbor_Boss_Mano_SP008,LithHarbor_Boss_Mano_SP008_M130101,1,10,true,원본 monster-1143_7
LithHarbor_Boss_Mano,130101,0.96,-0.06,LithHarbor_Boss_Mano_SP009,LithHarbor_Boss_Mano_SP009_M130101,1,10,true,원본 monster-1143_8
LithHarbor_Boss_Mano,130101,2.88,0.12,LithHarbor_Boss_Mano_SP010,LithHarbor_Boss_Mano_SP010_M130101,1,10,true,원본 monster-1143_9
LithHarbor_Boss_Mano,130101,5.19,-0.14,LithHarbor_Boss_Mano_SP011,LithHarbor_Boss_Mano_SP011_M130101,1,10,true,원본 monster-1143_10
LithHarbor_Boss_Mano,120100,3.55,-4.92,LithHarbor_Boss_Mano_SP012,LithHarbor_Boss_Mano_SP012_M120100,1,10,true,원본 monster-545
LithHarbor_Boss_Mano,120100,4.79,-4.89,LithHarbor_Boss_Mano_SP013,LithHarbor_Boss_Mano_SP013_M120100,1,10,true,원본 monster-545_1
LithHarbor_Boss_Mano,120100,6.11,-4.89,LithHarbor_Boss_Mano_SP014,LithHarbor_Boss_Mano_SP014_M120100,1,10,true,원본 monster-545_2
LithHarbor_Boss_Mano,120100,4.78,-2.5,LithHarbor_Boss_Mano_SP015,LithHarbor_Boss_Mano_SP015_M120100,1,10,true,원본 monster-545_3
LithHarbor_Boss_Mano,120100,1.89,-0.02,LithHarbor_Boss_Mano_SP016,LithHarbor_Boss_Mano_SP016_M120100,1,10,true,원본 monster-545_4
